transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,discount_amount,shipping_time_days
2934,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1,0.2,13.72,0.09,31.36,6
2935,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.98,3,0.2,27.0,0.06,86.4,6
2936,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,16.15,0.45,0.0,6
2937,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7,0.2,15.34,0.32,9.44,6
2938,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,7,0.0,116.6,0.47,0.0,6
2939,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.16,0.47,0.0,6
2940,US-2020-169040,2020-12-06,2020-12-12,Standard Class,GT-14710,Greg Tran,Consumer,Seattle,Washington,98105.0,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,0.2,19.44,0.32,11.96,6
2941,CA-2021-155880,2021-03-25,2021-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0.0,14.56,0.16,0.0,6
2942,CA-2021-155880,2021-03-25,2021-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0.0,427.44,0.28,0.0,6
2943,CA-2021-155880,2021-03-25,2021-03-31,Standard Class,JD-16150,Justin Deggeller,Corporate,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,3,0.0,40.59,0.11,0.0,6
2944,CA-2021-126242,2021-11-19,2021-11-24,Standard Class,MC-18100,Mick Crebagga,Consumer,Los Angeles,California,90049.0,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.25,0.25,0.0,5
2945,CA-2021-126242,2021-11-19,2021-11-24,Standard Class,MC-18100,Mick Crebagga,Consumer,Los Angeles,California,90049.0,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0.0,7.11,0.38,0.0,5
2946,CA-2020-166443,2020-11-04,2020-11-05,First Class,LH-17020,Lisa Hazard,Consumer,San Francisco,California,94122.0,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0.0,16.46,0.43,0.0,1
2947,CA-2021-169859,2021-12-14,2021-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,San Diego,California,92024.0,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0.0,11.02,0.42,0.0,4
2948,CA-2021-169859,2021-12-14,2021-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,San Diego,California,92024.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,22.74,0.35,12.99,4
2949,CA-2021-169859,2021-12-14,2021-12-18,Standard Class,MP-18175,Mike Pelletier,Home Office,San Diego,California,92024.0,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,5,0.0,20.54,0.47,0.0,4
2950,CA-2021-134915,2021-11-12,2021-11-12,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13.0,0.31,8.32,0
2951,CA-2021-134915,2021-11-12,2021-11-12,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301.0,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5,0.2,8.38,0.36,4.62,0
2952,CA-2021-134915,2021-11-12,2021-11-12,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,0.2,9.97,0.09,22.78,0
2953,CA-2021-134915,2021-11-12,2021-11-12,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301.0,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.57,2,0.2,-5.68,-0.05,22.71,0
2954,CA-2021-134915,2021-11-12,2021-11-12,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301.0,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.69,0.09,1.58,0
2955,CA-2021-134915,2021-11-12,2021-11-12,Same Day,EM-14140,Eugene Moren,Home Office,Glendale,Arizona,85301.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.98,2,0.2,50.4,0.08,134.4,0
2956,CA-2020-153353,2020-08-18,2020-08-24,Standard Class,GG-14650,Greg Guthrie,Corporate,New York City,New York,10035.0,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0.0,11.6,0.29,0.0,6
2957,CA-2021-123638,2021-06-27,2021-07-04,Standard Class,MA-17995,Michelle Arnett,Home Office,Watertown,New York,13601.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.65,3,0.1,31.94,0.17,19.16,7
2958,CA-2021-168900,2021-05-04,2021-05-09,Standard Class,SH-20395,Shahid Hopkins,Consumer,Springfield,Ohio,45503.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.31,1,0.7,-1.93,-0.83,1.62,5
2959,CA-2019-158456,2019-12-24,2019-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,Los Angeles,California,90032.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.94,4,0.2,7.23,0.36,3.99,5
2960,CA-2019-158456,2019-12-24,2019-12-29,Standard Class,KT-16465,Kean Takahito,Consumer,Los Angeles,California,90032.0,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.58,0.47,0.0,5
2961,CA-2021-143665,2021-04-26,2021-05-01,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,98115.0,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0.0,9.36,0.46,0.0,5
2962,CA-2021-143665,2021-04-26,2021-05-01,Standard Class,PO-19180,Philisse Overcash,Home Office,Seattle,Washington,98115.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,8,0.0,19.25,0.49,0.0,5
2963,CA-2021-137428,2021-12-16,2021-12-21,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,92054.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.57,2,0.2,9.18,0.11,16.31,5
2964,CA-2021-137428,2021-12-16,2021-12-21,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,92054.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.18,2,0.2,6.07,0.06,19.44,5
2965,CA-2021-137428,2021-12-16,2021-12-21,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,92054.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32,5,0.2,8.21,0.34,4.86,5
2966,CA-2021-137428,2021-12-16,2021-12-21,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,92054.0,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.58,0.4,0.0,5
2967,CA-2018-162866,2018-12-27,2018-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,Skokie,Illinois,60076.0,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.95,6,0.6,-19.77,-0.6,19.77,4
2968,CA-2018-162866,2018-12-27,2018-12-31,Standard Class,Co-12640,Corey-Lock,Consumer,Skokie,Illinois,60076.0,Central,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,30.02,4,0.2,3.0,0.1,6.0,4
2969,CA-2021-167941,2021-11-06,2021-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.58,3,0.2,43.71,0.09,99.92,3
2970,CA-2021-167941,2021-11-06,2021-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.1,6,0.2,10.89,0.35,6.22,3
2971,CA-2021-167941,2021-11-06,2021-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314.0,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.27,8,0.7,-10.62,-0.8,9.29,3
2972,CA-2021-167941,2021-11-06,2021-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314.0,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.27,2,0.2,6.36,0.23,5.65,3
2973,CA-2021-167941,2021-11-06,2021-11-09,Second Class,JF-15565,Jill Fjeld,Consumer,Fayetteville,North Carolina,28314.0,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.14,4,0.2,-51.83,-0.2,51.83,3
2974,CA-2021-111808,2021-12-16,2021-12-20,Standard Class,AR-10510,Andrew Roberts,Consumer,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0.0,5.18,0.48,0.0,4
2975,CA-2019-137512,2019-05-07,2019-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,Allen,Texas,75002.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.01,2,0.3,-31.37,-0.13,73.2,5
2976,CA-2019-137512,2019-05-07,2019-05-12,Standard Class,AG-10675,Anna Gayman,Consumer,Allen,Texas,75002.0,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.94,4,0.2,5.38,0.34,3.19,5
2977,CA-2021-139773,2021-12-04,2021-12-04,Same Day,DV-13045,Darrin Van Huff,Corporate,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.55,7,0.3,-2.69,-0.01,56.56,0
2978,CA-2021-134607,2021-10-03,2021-10-08,Second Class,HL-15040,Hunter Lopez,Consumer,Rochester,New York,14609.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.87,0.26,0.0,5
2979,CA-2018-109232,2018-01-13,2018-01-16,Second Class,ND-18370,Natalie DeCherney,Consumer,Mount Pleasant,South Carolina,29464.0,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.35,0.16,0.0,3
2980,CA-2019-139850,2019-06-12,2019-06-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,20.74,4,0.2,7.26,0.35,4.15,5
2981,CA-2019-139850,2019-06-12,2019-06-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.3,2,0.2,4.33,0.1,8.66,5
2982,CA-2018-131310,2018-07-12,2018-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,Seattle,Washington,98115.0,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.14,4,0.2,13.85,0.11,24.63,6
2983,CA-2018-131310,2018-07-12,2018-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,Seattle,Washington,98115.0,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.26,4,0.2,3.8,0.34,2.25,6
2984,US-2018-112872,2018-12-06,2018-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,Springfield,Oregon,97477.0,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.42,3,0.2,4.67,0.09,10.68,5
2985,US-2018-112872,2018-12-06,2018-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,Springfield,Oregon,97477.0,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8,-0.62,137.74,5
2986,CA-2020-139269,2020-05-25,2020-05-30,Standard Class,JB-16045,Julia Barnett,Home Office,Columbus,Georgia,31907.0,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0.0,6.24,0.25,0.0,5
2987,CA-2020-139269,2020-05-25,2020-05-30,Standard Class,JB-16045,Julia Barnett,Home Office,Columbus,Georgia,31907.0,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.29,0.48,0.0,5
2988,CA-2020-139269,2020-05-25,2020-05-30,Standard Class,JB-16045,Julia Barnett,Home Office,Columbus,Georgia,31907.0,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.12,0.12,0.0,5
2989,CA-2020-139010,2020-02-21,2020-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,Los Angeles,California,90032.0,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.0,0.78,0.06,0.0,5
2990,CA-2020-139010,2020-02-21,2020-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,Los Angeles,California,90032.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.5,0.35,3.71,5
2991,CA-2020-139010,2020-02-21,2020-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,Los Angeles,California,90032.0,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.98,0.02,0.0,5
2992,CA-2020-139010,2020-02-21,2020-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,Los Angeles,California,90032.0,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.25,7,0.2,10.94,0.35,6.25,5
2993,CA-2020-134376,2020-10-02,2020-10-06,Standard Class,TT-21265,Tim Taslimi,Corporate,New York City,New York,10024.0,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.59,0.27,0.0,4
2994,CA-2021-147291,2021-03-11,2021-03-17,Standard Class,MJ-17740,Max Jones,Consumer,Detroit,Michigan,48227.0,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0.0,421.08,0.47,0.0,6
2995,CA-2020-112893,2020-09-09,2020-09-13,Second Class,AT-10735,Annie Thurman,Consumer,Stockton,California,95207.0,West,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,0.2,18.68,0.34,11.07,4
2996,US-2018-150532,2018-07-14,2018-07-21,Standard Class,PB-19150,Philip Brown,Consumer,Phoenix,Arizona,85023.0,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.29,0.11,11.18,7
2997,CA-2018-138317,2018-06-21,2018-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120.0,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,24.9,4,0.2,8.4,0.34,4.98,4
2998,CA-2018-138317,2018-06-21,2018-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,3.98,1,0.2,0.65,0.16,0.8,4
2999,CA-2018-138317,2018-06-21,2018-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.97,4,0.2,28.79,0.3,19.19,4
3000,CA-2018-138317,2018-06-21,2018-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120.0,East,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.99,3,0.7,-172.49,-0.83,144.89,4
3001,CA-2018-138317,2018-06-21,2018-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120.0,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.42,2,0.2,3.89,0.09,8.88,4
3002,CA-2018-138317,2018-06-21,2018-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.01,2,0.7,-7.2,-0.8,6.31,4
3003,CA-2019-130610,2019-07-05,2019-07-10,Standard Class,VP-21730,Victor Preis,Home Office,Sterling Heights,Michigan,48310.0,Central,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19.0,5,0.0,8.93,0.47,0.0,5
3004,CA-2021-104381,2021-12-16,2021-12-23,Standard Class,RD-19810,Ross DeVincentis,Home Office,Rochester,New York,14609.0,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.38,4,0.2,10.43,0.31,6.68,7
3005,CA-2020-131499,2020-09-08,2020-09-10,First Class,MG-17875,Michael Grace,Home Office,New York City,New York,10011.0,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0.0,62.24,0.3,0.0,2
3006,CA-2018-148761,2018-05-17,2018-05-21,Standard Class,PA-19060,Pete Armstrong,Home Office,Eau Claire,Wisconsin,54703.0,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0.0,45.84,0.5,0.0,4
3007,CA-2021-116519,2021-10-13,2021-10-15,First Class,CR-12730,Craig Reiter,Consumer,New York City,New York,10009.0,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9,5,0.0,253.37,0.28,0.0,2
3008,CA-2018-130729,2018-10-24,2018-10-29,Standard Class,AA-10375,Allen Armold,Consumer,Rancho Cucamonga,California,91730.0,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.27,3,0.2,11.14,0.33,6.85,5
3009,CA-2020-124772,2020-12-05,2020-12-06,First Class,JG-15160,James Galang,Consumer,Murray,Kentucky,42071.0,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.81,0.39,0.0,1
3010,CA-2020-115525,2020-07-25,2020-07-29,Standard Class,RR-19525,Rick Reed,Corporate,Toledo,Ohio,43615.0,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,27.44,0.11,48.78,4
3011,CA-2021-134845,2021-04-17,2021-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,80027.0,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03,5,0.7,-9.22,-0.77,8.42,6
3012,CA-2021-134845,2021-04-17,2021-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,80027.0,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.98,5,0.7,-3399.98,-1.33,1784.99,6
3013,CA-2021-134845,2021-04-17,2021-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,80027.0,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.59,2,0.7,-15.84,-0.73,15.11,6
3014,CA-2021-134845,2021-04-17,2021-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,80027.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.96,6,0.7,-6.57,-0.73,6.27,6
3015,CA-2021-134845,2021-04-17,2021-04-23,Standard Class,SR-20425,Sharelle Roach,Home Office,Louisville,Colorado,80027.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.74,4,0.2,7.26,0.35,4.15,6
3016,US-2019-138919,2019-09-17,2019-09-21,Standard Class,LS-16975,Lindsay Shagiari,Home Office,New York City,New York,10035.0,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.27,-0.3,137.69,4
3017,US-2020-160528,2020-08-23,2020-08-30,Standard Class,MH-18115,Mick Hernandez,Home Office,Pharr,Texas,78577.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.3,8,0.2,-172.73,-0.24,145.46,7
3018,US-2020-160528,2020-08-23,2020-08-30,Standard Class,MH-18115,Mick Hernandez,Home Office,Pharr,Texas,78577.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,0.6,-10.17,-0.45,13.57,7
3019,US-2020-160528,2020-08-23,2020-08-30,Standard Class,MH-18115,Mick Hernandez,Home Office,Pharr,Texas,78577.0,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7,0.2,-33.32,-0.05,133.28,7
3020,CA-2019-123568,2019-11-08,2019-11-14,Standard Class,SC-20095,Sanjit Chand,Consumer,West Jordan,Utah,84084.0,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,3,0.0,0.2,0.04,0.0,6
3021,CA-2019-123568,2019-11-08,2019-11-14,Standard Class,SC-20095,Sanjit Chand,Consumer,West Jordan,Utah,84084.0,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,3,0.0,41.82,0.45,0.0,6
3022,CA-2019-123568,2019-11-08,2019-11-14,Standard Class,SC-20095,Sanjit Chand,Consumer,West Jordan,Utah,84084.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0.0,22.01,0.33,0.0,6
3023,CA-2019-123568,2019-11-08,2019-11-14,Standard Class,SC-20095,Sanjit Chand,Consumer,West Jordan,Utah,84084.0,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65,0.31,18.34,6
3024,CA-2021-124674,2021-11-17,2021-11-23,Standard Class,JB-16000,Joy Bell-,Consumer,Brownsville,Texas,78521.0,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.73,2,0.32,-14.46,-0.04,104.87,6
3025,CA-2019-164441,2019-11-08,2019-11-13,Standard Class,AC-10450,Amy Cox,Consumer,New York City,New York,10011.0,East,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.27,11,0.2,17.64,0.34,10.45,5
3026,CA-2019-164441,2019-11-08,2019-11-13,Standard Class,AC-10450,Amy Cox,Consumer,New York City,New York,10011.0,East,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.07,0.45,0.0,5
